ProjectNumber,SampleNumber,ContinentalRiverBasinCode,RiverBasinCode,RiverSubBasinCode,StationTypeCode,StationNumber,Station,LatitudeDecimalDegrees,LongitudeDecimalDegrees,SampleMatrixCode,SampleTypeCode,CollectionCode,QCSampleFlag,SampleComment,SampleDateTime,VmvCode,VariableCode,VariableName,MeasurementFlag,MeasurementValue,UnitCode,SampleDetectLimit,MeasurementComment,MeasurementQualifier,MeasurementQualifierDescription,MeasurementQualifierComment,MethodCode,MethodDetectionLimit,LabCode
ABS001,80AB000697,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,05/21/1980 09:00:00,10401,749,RESIDUE NONFILTERABLE,,14,mg/L,,,,,,396,10,0
ABS001,80AB000697,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,05/21/1980 09:00:00,10451,745,RESIDUE FILTERABLE,,690,mg/L,,,,,,404,10,0
ABS001,80AB000699,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,05/23/1980 13:45:00,10401,749,RESIDUE NONFILTERABLE,,100,mg/L,,,,,,396,10,0
ABS001,80AB000699,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,05/23/1980 13:45:00,10451,745,RESIDUE FILTERABLE,,522,mg/L,,,,,,404,10,0
ABS001,80AB000700,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,05/28/1980 11:15:00,10401,749,RESIDUE NONFILTERABLE,,96,mg/L,,,,,,396,10,0
ABS001,80AB000700,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,05/28/1980 11:15:00,10451,745,RESIDUE FILTERABLE,,527,mg/L,,,,,,404,10,0
ABS001,80AB000706,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/01/1980 15:30:00,10401,749,RESIDUE NONFILTERABLE,,92,mg/L,,,,,,396,10,0
ABS001,80AB000706,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/01/1980 15:30:00,10451,745,RESIDUE FILTERABLE,,653,mg/L,,,,,,404,10,0
ABS001,80AB000707,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/01/1980 15:45:00,10401,749,RESIDUE NONFILTERABLE,,87.5,mg/L,,,,,,396,10,0
ABS001,80AB000707,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/01/1980 15:45:00,10451,745,RESIDUE FILTERABLE,,537,mg/L,,,,,,404,10,0
ABS001,80AB000708,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/01/1980 16:00:00,10401,749,RESIDUE NONFILTERABLE,,124,mg/L,,,,,,396,10,0
ABS001,80AB000708,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/01/1980 16:00:00,10451,745,RESIDUE FILTERABLE,,688,mg/L,,,,,,404,10,0
ABS001,80AB000709,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/01/1980 16:25:00,10401,749,RESIDUE NONFILTERABLE,,258,mg/L,,,,,,396,10,0
ABS001,80AB000709,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/01/1980 16:25:00,10451,745,RESIDUE FILTERABLE,,560,mg/L,,,,,,404,10,0
ABS001,80AB000710,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/01/1980 16:50:00,10401,749,RESIDUE NONFILTERABLE,,556,mg/L,,,,,,396,10,0
ABS001,80AB000710,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/01/1980 16:50:00,10451,745,RESIDUE FILTERABLE,,398,mg/L,,,,,,404,10,0
ABS001,80AB000712,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/01/1980 17:25:00,10401,749,RESIDUE NONFILTERABLE,,634,mg/L,,,,,,396,10,0
ABS001,80AB000712,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/01/1980 17:25:00,10451,745,RESIDUE FILTERABLE,,405,mg/L,,,,,,404,10,0
ABS001,80AB000713,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/04/1980 11:15:00,10401,749,RESIDUE NONFILTERABLE,,115,mg/L,,,,,,396,10,0
ABS001,80AB000713,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/04/1980 11:15:00,10451,745,RESIDUE FILTERABLE,,403,mg/L,,,,,,404,10,0
ABS001,80AB000714,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/11/1980 11:00:00,10401,749,RESIDUE NONFILTERABLE,,23.6,mg/L,,,,,,396,10,0
ABS001,80AB000714,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/11/1980 11:00:00,10451,745,RESIDUE FILTERABLE,,640,mg/L,,,,,,404,10,0
ABS001,80AB000715,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/11/1980 12:30:00,10401,749,RESIDUE NONFILTERABLE,,41.2,mg/L,,,,,,396,10,0
ABS001,80AB000715,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/11/1980 12:30:00,10451,745,RESIDUE FILTERABLE,,713,mg/L,,,,,,404,10,0
ABS001,80AB000716,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/11/1980 13:00:00,10401,749,RESIDUE NONFILTERABLE,,52,mg/L,,,,,,396,10,0
ABS001,80AB000716,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/11/1980 13:00:00,10451,745,RESIDUE FILTERABLE,,670,mg/L,,,,,,404,10,0
ABS001,80AB000717,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/11/1980 13:30:00,10401,749,RESIDUE NONFILTERABLE,,42,mg/L,,,,,,396,10,0
ABS001,80AB000717,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/11/1980 13:30:00,10451,745,RESIDUE FILTERABLE,,722,mg/L,,,,,,404,10,0
ABS001,80AB000718,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/14/1980 16:15:00,10401,749,RESIDUE NONFILTERABLE,,353,mg/L,,,,,,396,10,0
ABS001,80AB000718,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/14/1980 16:15:00,10451,745,RESIDUE FILTERABLE,,696,mg/L,,,,,,404,10,0
ABS001,80AB000719,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/14/1980 18:00:00,10401,749,RESIDUE NONFILTERABLE,,33.6,mg/L,,,,,,396,10,0
ABS001,80AB000719,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/14/1980 18:00:00,10451,745,RESIDUE FILTERABLE,,717,mg/L,,,,,,404,10,0
ABS001,80AB000720,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/14/1980 18:30:00,10401,749,RESIDUE NONFILTERABLE,,34,mg/L,,,,,,396,10,0
ABS001,80AB000720,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/14/1980 18:30:00,10451,745,RESIDUE FILTERABLE,,715,mg/L,,,,,,404,10,0
ABS001,80AB000721,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/14/1980 19:00:00,10401,749,RESIDUE NONFILTERABLE,,32.8,mg/L,,,,,,396,10,0
ABS001,80AB000721,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/14/1980 19:00:00,10451,745,RESIDUE FILTERABLE,,682,mg/L,,,,,,404,10,0
ABS001,80AB000722,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/14/1980 19:30:00,10401,749,RESIDUE NONFILTERABLE,,30,mg/L,,,,,,396,10,0
ABS001,80AB000722,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/14/1980 19:30:00,10451,745,RESIDUE FILTERABLE,,702,mg/L,,,,,,404,10,0
ABS001,80AB000723,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/14/1980 20:00:00,10401,749,RESIDUE NONFILTERABLE,,41.5,mg/L,,,,,,396,10,0
ABS001,80AB000723,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/14/1980 20:00:00,10451,745,RESIDUE FILTERABLE,,699,mg/L,,,,,,404,10,0
ABS001,80AB000724,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/14/1980 20:30:00,10401,749,RESIDUE NONFILTERABLE,,46.8,mg/L,,,,,,396,10,0
ABS001,80AB000724,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/14/1980 20:30:00,10451,745,RESIDUE FILTERABLE,,663,mg/L,,,,,,404,10,0
ABS001,80AB000725,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/18/1980 07:30:00,10401,749,RESIDUE NONFILTERABLE,,47.2,mg/L,,,,,,396,10,0
ABS001,80AB000725,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/18/1980 07:30:00,10451,745,RESIDUE FILTERABLE,,660,mg/L,,,,,,404,10,0
ABS001,80AB000726,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/19/1980 11:30:00,10401,749,RESIDUE NONFILTERABLE,,1754,mg/L,,,,,,396,10,0
ABS001,80AB000726,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/19/1980 11:30:00,10451,745,RESIDUE FILTERABLE,,270,mg/L,,,,,,404,10,0
ABS001,80AB000729,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/22/1980 17:45:00,10401,749,RESIDUE NONFILTERABLE,,42.4,mg/L,,,,,,396,10,0
ABS001,80AB000729,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/22/1980 17:45:00,10451,745,RESIDUE FILTERABLE,,448,mg/L,,,,,,404,10,0
ABS001,80AB000730,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/22/1980 18:30:00,10401,749,RESIDUE NONFILTERABLE,,66.8,mg/L,,,,,,396,10,0
ABS001,80AB000730,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/22/1980 18:30:00,10451,745,RESIDUE FILTERABLE,,448,mg/L,,,,,,404,10,0
ABS001,80AB000731,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/22/1980 19:00:00,10401,749,RESIDUE NONFILTERABLE,,49.6,mg/L,,,,,,396,10,0
ABS001,80AB000731,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/22/1980 19:00:00,10451,745,RESIDUE FILTERABLE,,461,mg/L,,,,,,404,10,0
ABS001,80AB000732,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/22/1980 19:30:00,10401,749,RESIDUE NONFILTERABLE,,96.7,mg/L,,,,,,396,10,0
ABS001,80AB000732,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/22/1980 19:30:00,10451,745,RESIDUE FILTERABLE,,436,mg/L,,,,,,404,10,0
ABS001,80AB000733,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/22/1980 20:00:00,10401,749,RESIDUE NONFILTERABLE,,91,mg/L,,,,,,396,10,0
ABS001,80AB000733,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/22/1980 20:00:00,10451,745,RESIDUE FILTERABLE,,462,mg/L,,,,,,404,10,0
ABS001,80AB000734,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/22/1980 20:30:00,10401,749,RESIDUE NONFILTERABLE,,61.6,mg/L,,,,,,396,10,0
ABS001,80AB000734,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/22/1980 20:30:00,10451,745,RESIDUE FILTERABLE,,475,mg/L,,,,,,404,10,0
ABS001,80AB000735,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/22/1980 21:00:00,10401,749,RESIDUE NONFILTERABLE,,72,mg/L,,,,,,396,10,0
ABS001,80AB000735,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/22/1980 21:00:00,10451,745,RESIDUE FILTERABLE,,455,mg/L,,,,,,404,10,0
ABS001,80AB000736,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/25/1980 07:40:00,10401,749,RESIDUE NONFILTERABLE,,45.5,mg/L,,,,,,396,10,0
ABS001,80AB000736,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/25/1980 07:40:00,10451,745,RESIDUE FILTERABLE,,483,mg/L,,,,,,404,10,0
ABS001,80AB000737,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/26/1980 14:00:00,10401,749,RESIDUE NONFILTERABLE,,478,mg/L,,,,,,396,10,0
ABS001,80AB000737,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,06/26/1980 14:00:00,10451,745,RESIDUE FILTERABLE,,379,mg/L,,,,,,404,10,0
ABS001,80AB000738,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,07/02/1980 07:35:00,10401,749,RESIDUE NONFILTERABLE,,74,mg/L,,,,,,396,10,0
ABS001,80AB000738,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,07/02/1980 07:35:00,10451,745,RESIDUE FILTERABLE,,459,mg/L,,,,,,404,10,0
ABS001,80AB000739,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,07/09/1980 07:30:00,10401,749,RESIDUE NONFILTERABLE,,56.4,mg/L,,,,,,396,10,0
ABS001,80AB000739,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,07/09/1980 07:30:00,10451,745,RESIDUE FILTERABLE,,610,mg/L,,,,,,404,10,0
ABS001,80AB000740,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,07/16/1980 07:15:00,10401,749,RESIDUE NONFILTERABLE,,82,mg/L,,,,,,396,10,0
ABS001,80AB000740,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,07/16/1980 07:15:00,10451,745,RESIDUE FILTERABLE,,563,mg/L,,,,,,404,10,0
ABS001,80AB000744,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,07/23/1980 07:30:00,10401,749,RESIDUE NONFILTERABLE,,170,mg/L,,,,,,396,10,0
ABS001,80AB000744,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,07/23/1980 07:30:00,10451,745,RESIDUE FILTERABLE,,546,mg/L,,,,,,404,10,0
ABS001,80AB000745,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,07/29/1980 08:30:00,10401,749,RESIDUE NONFILTERABLE,,12.8,mg/L,,,,,,396,10,0
ABS001,80AB000745,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,07/29/1980 08:30:00,10451,745,RESIDUE FILTERABLE,,528,mg/L,,,,,,404,10,0
ABS001,80AB000746,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,07/29/1980 09:00:00,10401,749,RESIDUE NONFILTERABLE,,235,mg/L,,,,,,396,10,0
ABS001,80AB000746,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,07/29/1980 09:00:00,10451,745,RESIDUE FILTERABLE,,537,mg/L,,,,,,404,10,0
ABS001,80AB000747,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,07/29/1980 09:30:00,10401,749,RESIDUE NONFILTERABLE,,286,mg/L,,,,,,396,10,0
ABS001,80AB000747,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,07/29/1980 09:30:00,10451,745,RESIDUE FILTERABLE,,476,mg/L,,,,,,404,10,0
ABS001,80AB000748,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,07/29/1980 10:00:00,10401,749,RESIDUE NONFILTERABLE,,52,mg/L,,,,,,396,10,0
ABS001,80AB000748,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,07/29/1980 10:00:00,10451,745,RESIDUE FILTERABLE,,326,mg/L,,,,,,404,10,0
ABS001,80AB000749,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,07/29/1980 10:30:00,10401,749,RESIDUE NONFILTERABLE,,552,mg/L,,,,,,396,10,0
ABS001,80AB000749,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,07/29/1980 10:30:00,10451,745,RESIDUE FILTERABLE,,260,mg/L,,,,,,404,10,0
ABS001,80AB000750,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,07/29/1980 11:00:00,10401,749,RESIDUE NONFILTERABLE,,492,mg/L,,,,,,396,10,0
ABS001,80AB000750,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,07/29/1980 11:00:00,10451,745,RESIDUE FILTERABLE,,195,mg/L,,,,,,404,10,0
ABS001,80AB000752,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,07/29/1980 12:00:00,10401,749,RESIDUE NONFILTERABLE,,396,mg/L,,,,,,396,10,0
ABS001,80AB000752,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,07/29/1980 12:00:00,10451,745,RESIDUE FILTERABLE,,273,mg/L,,,,,,404,10,0
ABS001,80AB000753,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,07/30/1980 07:15:00,10401,749,RESIDUE NONFILTERABLE,,191,mg/L,,,,,,396,10,0
ABS001,80AB000753,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,07/30/1980 07:15:00,10451,745,RESIDUE FILTERABLE,,201,mg/L,,,,,,404,10,0
ABS001,80AB000756,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,08/06/1980 07:00:00,10401,749,RESIDUE NONFILTERABLE,,39.2,mg/L,,,,,,396,10,0
ABS001,80AB000756,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,08/06/1980 07:00:00,10451,745,RESIDUE FILTERABLE,,638,mg/L,,,,,,404,10,0
ABS001,80AB000759,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,08/10/1980 08:30:00,10401,749,RESIDUE NONFILTERABLE,,53.2,mg/L,,,,,,396,10,0
ABS001,80AB000759,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,08/10/1980 08:30:00,10451,745,RESIDUE FILTERABLE,,463,mg/L,,,,,,404,10,0
ABS001,80AB000760,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,08/10/1980 09:30:00,10401,749,RESIDUE NONFILTERABLE,,44.6,mg/L,,,,,,396,10,0
ABS001,80AB000760,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,08/10/1980 09:30:00,10451,745,RESIDUE FILTERABLE,,459,mg/L,,,,,,404,10,0
ABS001,80AB000761,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,08/10/1980 10:30:00,10401,749,RESIDUE NONFILTERABLE,,66.6,mg/L,,,,,,396,10,0
ABS001,80AB000761,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,08/10/1980 10:30:00,10451,745,RESIDUE FILTERABLE,,452,mg/L,,,,,,404,10,0
ABS001,80AB000762,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,08/10/1980 11:30:00,10401,749,RESIDUE NONFILTERABLE,,47.2,mg/L,,,,,,396,10,0
ABS001,80AB000762,SAS,BOW,05BH,0,AB05BH0370,"NOSE CREEK, NEAR THE MOUTH-MEMORIAL DRIVE",51.04725,-114.01958,0,1,,N,,08/10/1980 11:30:00,10451,745,RESIDUE FILTERABLE,,448,mg/L,,,,,,404,10,0
